step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
56000,0.122682,0.250000,0.00000947,56000,3.70366640,4.17442060,3.43927894,119.72541046,118.51400757,155.03447724,0.95731854,0.89960018,55.86250000,0.25451972,298
57000,0.107016,0.250000,0.00000848,57000,3.68526580,4.15586782,3.49563732,119.58188629,119.04776764,153.80673240,0.95538642,0.88413434,48.42500000,0.21851972,303
58000,0.091349,0.250000,0.00000755,58000,3.69509991,4.16537135,3.44850776,120.99419403,120.80635834,157.18545428,0.95110869,0.89148088,60.43750000,0.27903952,308
59000,0.075682,0.250000,0.00000667,59000,3.69049544,4.16101366,3.41716631,120.19686127,118.95732880,155.55446858,0.95365130,0.90262581,58.52500000,0.27590987,314
60000,0.060016,0.250000,0.00000586,60000,3.71348854,4.18423553,3.42767983,120.81265259,119.35257721,153.07554100,0.95047715,0.88919992,57.70000000,0.27290987,319
61000,0.060000,0.250000,0.00000510,61000,3.69841861,4.16875710,3.44392379,120.49551392,115.75906372,155.77350517,0.95423200,0.90433037,59.01250000,0.28140987,324
62000,0.060000,0.250000,0.00000440,62000,3.69983956,4.17028451,3.41531220,120.46886444,118.58408356,150.84605796,0.96073192,0.90529943,48.45000000,0.23131897,330
63000,0.060000,0.250000,0.00000376,63000,3.70019467,4.17081361,3.44957372,119.80053711,117.63095856,152.92701563,0.95605062,0.91946250,58.85000000,0.28377199,336
64000,0.060000,0.250000,0.00000319,64000,3.74472961,4.21542169,3.43850665,120.32668304,120.71007538,153.27672514,0.95825574,0.92519018,62.01250000,0.30102199,341
65000,0.060000,0.250000,0.00000268,65000,3.75646219,4.22723642,3.51529295,120.81069183,121.09561920,144.82636660,0.95838353,0.92595401,58.62500000,0.28227199,347
66000,0.060000,0.250000,0.00000224,66000,3.70359826,4.17379764,3.45510542,120.80730438,120.92864990,151.10635204,0.95532888,0.91769769,58.10000000,0.27686290,352
67000,0.060000,0.250000,0.00000186,67000,3.70147303,4.17191697,3.41341502,120.53513336,120.61092377,150.22668054,0.95562048,0.91043340,52.60000000,0.25018860,358
68000,0.060000,0.250000,0.00000155,68000,3.75859686,4.22891028,3.48121213,121.04976654,120.78692627,145.05648430,0.95932582,0.90683242,43.80000000,0.21093860,364
69000,0.060000,0.250000,0.00000131,69000,3.70856207,4.17911289,3.43867075,120.51208496,120.77243042,146.03977750,0.96043394,0.91688951,47.91250000,0.22868860,369
70000,0.060000,0.250000,0.00000114,70000,3.75222306,4.22278500,3.49400008,120.82167816,121.38724518,145.73893881,0.96183774,0.91965094,51.32500000,0.24043860,374
71000,0.060000,0.250000,0.00000103,71000,3.75173251,4.22216945,3.42221933,120.34178925,119.00189209,155.73522650,0.95860916,0.90372855,53.85000000,0.24604399,379
72000,0.060000,0.250000,0.00000100,72000,3.72841088,4.19895089,3.43707393,120.69292450,118.61267090,163.37033289,0.95638303,0.89682596,56.18750000,0.25629399,384
