step,epsilon,lambda_cost,lr,buffer_size,loss_mean,td_abs_mean,grad_norm_mean,q_pred_mean,q_target_mean,ep_ret_ma,ep_consistency_ma,ep_teacher_iou_ma,ep_comp_ma,ep_full_frac_ma,episodes_done
61000,0.060000,0.250000,0.00000510,61000,2.11436945,2.56586875,3.30936741,74.91638947,71.54796600,153.12813968,0.95294529,0.86940632,41.81250000,0.20526179,324
62000,0.060000,0.250000,0.00000440,62000,2.11623960,2.56845192,3.36331552,75.23494720,73.50241089,152.03215591,0.95950096,0.90375453,42.47500000,0.21419361,330
63000,0.060000,0.250000,0.00000376,63000,2.12104995,2.57303959,3.31540899,74.95952606,73.41898346,152.74614634,0.95503358,0.90124636,45.01250000,0.22602053,336
64000,0.060000,0.250000,0.00000319,64000,2.14821199,2.60103178,3.38258043,75.17389679,75.16582489,152.15020399,0.95758006,0.89865727,45.32500000,0.22702053,341
65000,0.060000,0.250000,0.00000268,65000,2.14587914,2.59801283,3.30051181,75.40833282,75.14571381,143.04978045,0.95739983,0.89601453,41.81250000,0.20902053,347
66000,0.060000,0.250000,0.00000224,66000,2.11828001,2.57069585,3.37231998,75.22679901,74.97078705,149.34212559,0.95436581,0.89308563,45.50000000,0.22308871,352
67000,0.060000,0.250000,0.00000186,67000,2.11453704,2.56701786,3.35412075,74.67665863,75.61633301,148.61656363,0.95465640,0.89381765,48.30000000,0.23651218,358
68000,0.060000,0.250000,0.00000155,68000,2.13558209,2.58753871,3.33681704,74.53691864,74.41455078,144.12804909,0.95824661,0.90092196,45.33750000,0.23154790,364
69000,0.060000,0.250000,0.00000131,69000,2.11463033,2.56636880,3.28829099,74.73006439,74.97153473,143.17816289,0.95962028,0.89759440,46.47500000,0.23479790,369
70000,0.060000,0.250000,0.00000114,70000,2.13352583,2.58548129,3.35228353,74.78801727,74.81790924,143.58686654,0.96022596,0.89891917,45.90000000,0.22954790,374
71000,0.060000,0.250000,0.00000103,71000,2.13180224,2.58367926,3.32094771,74.57003021,74.16364288,155.30350673,0.95747378,0.89457447,48.70000000,0.23480238,379
72000,0.060000,0.250000,0.00000100,72000,2.12701207,2.57873635,3.29419946,74.51764679,72.78620911,163.70118666,0.95501691,0.88909412,49.12500000,0.22930238,384
